TRAIN,TEST
0.15488622280060127,0.11703471682264532
0.19305311139518055,-0.009699675802848917
0.15917447411636543,0.07584094052403345
0.15452184029554217,0.11907971154956508
0.16383664086326843,0.0866075896615256
0.16985333397937852,-0.0024371652809311857
0.16924766443835237,0.03514030339175911
0.15703338199962802,0.11049232237068729
0.15854528230884513,0.10235643995944377
0.1635203916080683,0.04655907482796284
0.15242208312247152,0.11125071552163224
0.16951691115793266,0.050590407369003665
0.16013727742731343,0.08129788105991731
0.16801922153322812,0.051328887161550374
0.1572075164983866,0.10518946659645423
0.17174962951641048,0.038355929173152115
0.13872490640322055,0.18199658123920237
0.1665000952628759,0.052595198596390946
0.18408681646830904,0.005222384049752615
0.17267569942607996,0.03700160824180221
0.1731865624405876,0.056023678094471396
0.17094179042477686,0.0699872424484057
0.19795019041292916,-0.08701860848974752
0.16333554715787735,0.08355346874319802
0.16626262348280785,0.06223753116532215
0.15243774509630315,0.12892526114830338
0.18484694828592296,-0.03271967354809546
0.1876641865109422,-0.08464865107962138
0.17856206329912339,0.0040649006409443356
0.16174575303331495,0.07993153532103792
0.16768230243860094,0.05872484391448429
0.16845778289886137,0.06674146082597265
0.14943274671493245,0.1259082288700748
0.16297679314964475,0.08074173138246987
0.16011110902891168,0.10070038550044759
0.17321234623787518,0.054094439800851706
0.16781311218112338,0.015767741547216496
0.15398482422929638,0.11322093482657924
0.1518904967880883,0.11109883219499393
0.17212570349183665,0.03597750795317023
0.1498239627833,0.11552536575165939
0.17334184131022967,0.039107030293239586
0.17460504333875637,-0.002098796522392199
0.16518854970731878,0.04847314247195167
0.1677277811975476,0.06973373054219223
0.17770293853714336,0.010942594882320078
0.16265520122713095,0.08853435746429006
0.1478246806325465,0.1231896642592174
0.1559262402487459,0.08722680813890282
0.15310536215291326,0.11226763194082821
0.15781756774963285,0.11715952312135391
0.1610243439282648,0.09545929492827288
0.1623537919761885,0.07089961916663867
0.1670399617087408,0.05733719561158001
0.16522432211417581,0.07533610939705015
0.17373325651258498,0.04774651578820365
0.16881792106752713,0.06235757004467823
0.16312749446562336,0.07595189792942436
0.1730513283174282,0.03757566508135324
0.17436119855940535,0.029904721837085254
0.18068174895211353,0.019811148634225617
0.1887765428876984,-0.04577273964397355
0.17819082193619684,0.050315339300070705
0.1645214187911178,0.10373596444041544
0.1719708138462278,0.06206182918949687
0.18559391719502627,-0.043452109843398645
0.163104286401192,0.05760434417356608
0.14985282302308056,0.12917786902351847
0.13528854037421922,0.20340848963425473
0.18525882733066945,-0.04184079837940757
0.16465215381868648,0.05291672649192802
0.16347736152521342,0.07982383273985816
0.16635192829094148,0.059760815820297686
0.16704087009716517,0.07211364960541211
0.15436695735085904,0.11076794589725947
0.1649978983782282,0.0601201684827839
0.17601201729232685,0.037567264440421244
0.17112881281806713,0.049075395587470205
0.17516102627619523,0.04513008368362481
0.1586358439120047,0.10868039064973112
0.16642268781371472,0.040909362349142
0.1699980470842396,0.0352058844755353
0.1495972706339055,0.14252295181684382
0.1546362794128987,0.1172120811987618
0.17232443240575424,0.04654630232821966
0.19075155582085623,-0.05268658829284534
0.17234280998874796,0.0373407669224427
0.1525144092653442,0.1336596394501991
0.16393673870970382,0.06483326421056168
0.1702044708332603,0.04951182154946843
0.16754516772355266,0.056570763659143826
0.17827526290522389,-0.008473375826733465
0.16635308306584307,0.06989550644054088
0.15324443408054544,0.12812303899326416
0.17262174646091777,0.04598114285027499
0.16804862771434514,0.07270839692549735
0.1823046217495824,-0.019258882937901012
0.17622686084465766,0.02078979288922289
0.172782229740011,-0.029143131907930275
0.1669180181893576,0.06367753873493232
0.15926864479876934,0.06392122275677925
0.14845682018107198,0.131391847425247
0.16275326066430196,0.058315761101584214
0.14348918894834262,0.18317910952817884
0.1554499201486722,0.12403192185300484
0.17312750001779964,0.05232722999774919
0.16274784553127508,0.07973911849560922
0.18574588612884058,-0.0077199261174762945
0.15985075955268258,0.07808913697515774
0.16315863035023392,0.07312874011484372
0.15612956919437426,0.10591958527496148
0.16907206954498555,0.05174573233013546
0.14778427516959436,0.1412029598407497
0.17261873414228646,0.01866441147867115
0.16365593619003715,0.08264825864490744
0.1775914031726955,0.02252338259266773
0.1658032796293093,0.08282272378018696
0.16502714972436083,0.0823012751393295
0.16578147803132948,0.0753503017714241
0.1689784873910931,0.051847527816500816
0.18461969384630794,-0.03818067537483971
0.1767519825577658,0.006720902661192185
0.1685546611059091,0.0704390047356982
0.15985824305315022,0.0881398676069507
0.17600485328547544,0.04034995216536286
0.177136182423289,0.011336016385652625
0.17714277915517818,-0.016927694206643862
0.16902475770274117,-0.030053490488090695
0.15986670499055322,0.07823744479018291
0.17073818640974292,0.06582777248289151
0.18375781967956217,0.004907188340335433
0.18359729175099937,-0.024379696761828162
0.17285449740110526,0.02388470189563885
0.15888499121567023,0.04242546861422947
0.1699145026351283,0.04853811494695503
0.1654142798292879,0.06407815989920318
0.16100809375447334,0.09689573861922363
0.1579726156567095,0.10651302346428915
0.17809442801533004,0.02248011130840033
0.1678643775605555,0.07103299516614892
0.17461093911501513,-0.02081028741761326
0.1700621383150589,0.0420008015247465
0.17187584654689259,0.03840401448189967
0.16694963668037321,0.056334728686114
0.178468924840954,0.019794118318664067
0.15729334379624427,0.10675365535774228
0.17255339271672188,0.05314798455258396
0.15349769176007322,0.14007124761430279
0.1676060572315352,0.0630460764060039
0.1570650894561587,0.10407802974489322
0.16018325800676703,0.1030214403719949
0.16726269762946588,0.07805322463523412
0.16127400285167504,0.09643228517999747
0.15880387286915865,0.10619206236009726
0.16112448867762685,0.060775931328233224
0.15808211984872134,0.09967974222315755
0.15413927002886696,0.1338128977072902
0.14572551943407708,0.11218294546575946
0.1773444597611049,0.02990179892109701
0.1580992520682838,0.12130403170106052
0.1680529519238354,0.06416183275715936
0.16884428098290138,0.01260831555228703
0.15651989143293987,0.09932221164849742
0.16422476779647965,0.07031061137410499
0.16599932320381383,0.06431718569281641
0.17508289855985704,0.022043441433281186
0.15391266546241333,0.1100559761586164
0.18259384900232278,0.01396664119454083
0.16576226751867618,0.0722771472015159
0.17294481973120157,0.05475631074915421
0.17116257011844438,-0.013435869754677254
0.16145453863764947,0.07376937339329415
0.16015352348194634,0.09344307168725052
0.16478938957604095,0.029238852190516695
0.1828455917710302,-0.05264830007940091
0.15128242028745043,0.1231424702393894
0.16939128548220417,0.07874598137888622
0.18645777668826502,-0.04288052368724071
0.16709671289782946,0.02976189239549865
0.1569304081561702,0.1023306612353696
0.16130716016097357,0.10917647550129406
0.15897532697612593,0.11057548101283211
0.1672302885118231,0.04411184000797741
0.1508705340427806,0.13087136320008175
0.1567780664821915,0.11879372081560301
0.1660955368146716,0.08112314646532792
0.1680825513641233,0.04259442389913304
0.17428857283969923,0.03202937356908775
0.16803074174380006,0.07002156694264838
0.16470560050073402,0.06312072712354289
0.16746606063441605,0.0675956785061721
0.16118736968851544,0.09883530530727058
0.17591866478816331,0.014724290482958535
0.15355537838164812,0.0983045554601848
0.15454249424996558,0.11570538555616017
0.1508234089915519,0.14612348694696242
0.15442595284956773,0.11412091034147431
0.16961219657591275,0.05603843793096375
0.17071065787933903,0.030883217438130273
0.15743750770543508,0.09389595198509348
0.1695993280741407,0.04133580438941398
0.16899371216425996,0.03546803682348387
0.17836268226246532,0.008246027084534147
0.16328182705433336,0.05154002430859039
0.1814833002390076,0.03793074116438566
0.1818049459192782,-0.0012449053476972782
0.16152834548015227,0.058684970205479255
0.16608036408832638,0.07780672258735077
0.15822145325236592,0.09678802795890706
0.16165723300569357,0.06243703574885995
0.19157208405669324,-0.03042618405739983
0.17396566758166465,0.055770815969947256
0.15377284014065862,0.12886538196529151
0.1642197944572107,0.08036115305520797
0.16581147600041923,0.03481763830593676
0.15435939625951167,0.0948703591215575
0.1623643273761607,0.08204645236291364
0.15976259645196877,0.10532155738362203
0.1784108675353212,0.04064481968599465
0.1874359960334172,-0.05990549614542773
0.1801473973827865,-0.025724416685878104
0.16308333437023093,0.0887749753903595
0.16596225991641989,0.0609195904708022
0.1820713378349934,0.02143984343226646
0.17841911353363593,0.02722489614785251
0.16257007660094036,0.07737118890496142
0.162348284047929,0.096430522386031
0.16919532620954403,0.03360261287041377
0.16460447735846473,0.07769795400913349
0.17141840170820877,0.045176134487110886
0.16716141577591426,0.014687941706670093
0.17019855838489784,0.06558255620836795
0.14461418007450522,0.1642036098895171
0.17965790528079906,-0.004239424536065517
0.18267955609479836,-0.010691501624094046
0.14809859867204977,0.14138497500959568
0.17219299726953108,0.03722839483875695
0.15758786383403744,0.0470668150963911
0.1843621405390371,-0.039372840905797624
0.17594903832054754,0.02767326549152227
0.16776566521839564,0.02762463146690919
0.1624903921955444,0.08599526625426246
0.16382546971353484,0.07886424403450387
0.15605245590158356,0.11034643786447941
0.16078411507839874,0.07588548933961192
0.18350050620654046,0.00413464094295779
0.1793790407296274,0.004789295829708884
0.1554972797822105,0.08693503689166371
0.17006139042887058,0.021741698648797714
0.18408186012790573,-0.03779315435185815
0.15776014902817181,0.0891775195873189
0.1521341111358414,0.12501388029090366
0.19221009021903157,-0.0849574418339385
0.16577990472232085,0.03196931506089107
0.16920444011565638,0.05905608505079496
0.16934397927302858,0.022383127477807574
0.14903647357590633,0.11901253813016388
0.16241295347646545,0.06918680112399211
0.1550658499955354,0.11833029815456952
0.1855286671463916,-0.03348841052762985
0.18138916183660392,0.014970905350744745
0.17244909795177688,0.05821057315709376
0.1651755111214922,0.05939632224091007
0.1613688139877617,0.09120031040661558
0.16354317016749342,0.08310499271683347
0.172572282361517,0.011647056399511357
0.15480240035906667,0.1381954886168988
0.1707579031223182,0.03905264614638593
0.18891914959909806,-0.03919841592196294
0.18411113319284933,-0.040581741819231576
0.17820568552574378,0.0014381127217952816
0.17378350953675759,0.024230147015848247
0.17780930801323913,-0.03733833612767801
0.1285846069319878,0.20867826524183475
0.16508586987422458,0.055313581046838256
0.16492044990782118,0.075695778859869
0.17124375159351257,0.03298752222982848
0.16080420486302505,0.09332879893314783
0.16684992516414432,0.06130700458072746
0.16208246231982792,0.09452937608855017
0.17087380345738534,0.05447930008872437
0.1591753665536837,0.08950382177039662
0.16241896593994054,0.08178930194938439
0.1534870754318839,0.0967197807550415
0.16112429813896523,0.09385166412042856
0.15198597739744357,0.13152715893015332
0.16777816890992903,0.06407031983102096
0.16565498513011134,0.05733219918399757
0.17470314736382497,0.03709058782467212
0.15018604473216335,0.15167401585394913
0.1590985806714802,0.04320057311651504
0.1718579751876148,0.05523846580083291
0.16877198353815026,0.06907647340114142
0.1563917281079621,0.10334284341757372
0.17254617878838763,0.014237464717540504
0.18239635563144396,-0.013452361494271425
0.1610800573141863,0.08698295621304386
0.15492384227233502,0.11046879326882875
0.14785914865283556,0.13782849697178368
0.1654861395900583,0.08251825936181767
0.19043713728444456,-0.039861366870222126
0.15835992609782168,0.09564545581873962
0.15590376667790606,0.109165653362412
0.15216809496913264,0.1351124991416962
0.16667531806393077,0.031086181994879336
0.17464888144356894,0.02795161116445788
0.16644089547407692,0.05564953732177458
0.1465708195396891,0.12546611380803308
0.17389126881655703,0.030134354821530925
0.16891229727072088,0.049708459978632824
0.16247475528510757,0.06525091099987401
0.15592421611701368,0.12771316151732903
0.16758425587379588,0.06814505171318597
0.17938927938267346,0.03740384500597482
0.16915899166926385,0.0626940904072566
0.16600536220886963,0.07350622803663265
0.15950685185160884,0.09556286337624709
0.17722793419988525,0.02242183510289464
0.17012547743867912,0.058438271834140736
0.1650934357023388,0.058953388153291215
0.14218860052411564,0.17179984131980153
0.16133350291776283,0.09379095901450751
0.16286331550592825,0.06987313566724374
0.16827076024227117,0.04634881782266531
0.1670052252616242,0.05919956140237148
0.1709736495718457,0.018781993954065768
0.17234922652315332,0.04634747238933068
0.15683016422389617,0.10675400881062813
0.15215808279210274,0.13126447554649523
0.18645410381789818,0.014961419341157136
0.16412138722207603,0.07236640780547099
0.15059617416602067,0.13396147937123926
0.1645945005272379,0.09363113898961574
0.15197846368805845,0.13616746343087793
0.18552300888834905,-0.02306746442648344
0.1614115097413038,0.06926160959980798
0.15489259574997216,0.12882531887660476
0.15505799049685254,0.12111041049195248
0.16271947465949688,0.06467903411610854
0.16891337158670616,0.04772147556645223
0.17727550127671965,-0.028407160285738975
0.15063965534357449,0.12994313291301562
0.18179571072678402,0.0025392188530987125
0.16131888849593712,0.10530582650891462
0.14206720384103322,0.1742023627532725
0.16693673429273803,0.07136388444399155
0.14808336889220786,0.12104539273419956
0.16180067872331372,0.08261001477398744
0.16143536494198418,0.06410291593614714
0.15950187393344506,0.06746754213495698
0.15713230100922293,0.09854597316513725
0.1705325782091568,0.03542571791466498
0.16853259875713777,0.07131423725384767
0.15892418063779445,0.11210097371110284
0.19348017689971475,-0.0931635484602531
0.16144430289025735,0.06610701099082894
0.15669112215083936,0.10405820529112819
0.16699471882148587,0.049889336196898726
0.1553453420062677,0.10681613399216638
0.16438467189405404,0.0630742779221023
0.16139242928215747,0.09278718753793314
0.17032910864822826,0.08586229944776946
0.17727240194766003,0.011029523655288087
0.1644418851994781,0.08075004727801771
0.15548889431592916,0.12572106440394437
0.17532138938550512,0.033700202469285845
0.14765187061611584,0.15704030383737677
0.16653507538526513,0.06845290015509908
0.16540879029224476,0.045444709388223536
0.15314313418168346,0.1281861964885732
0.15191124697798808,0.11268978316624723
0.1726208629802778,0.02183831855870244
0.16889431031954427,0.06426601901982376
0.1501311848886686,0.12564215443325777
0.1711261254018559,0.028144488104626775
0.15724168181118303,0.08417517786764117
0.17346345208580505,0.03937484518386647
0.15461968682511795,0.1024047911709296
0.16958587016586724,0.05488678903935562
0.18017297141741484,0.023424485621364566
0.1570799757241762,0.1161774013991983
0.19099581734319016,-0.08020738802921379
0.16848956138892957,0.03459128639142639
0.16814338590447087,0.054916204523387746
0.18601575149100713,0.002599741576290615
0.18437394888924807,-0.0633081063688592
0.1572346198404252,0.11520672878487405
0.15919074910564346,0.0759626403243927
0.1712310581434543,0.06161001860912373
0.15829724801198863,0.08976306325590211
0.18781611263484888,-0.06530870825878332
0.1641000634892753,0.07490762963045627
0.16430262921299021,0.055085233536797396
0.17009702448934305,0.038722554152792577
0.18240826404404809,0.007529981233568073
0.16358358383466964,0.07497347942512034
0.16433522718502191,0.08456133688575851
0.1549116210967767,0.09639059533775596
0.17598612875598962,0.024358005785794057
0.16190235112933127,0.10372826835048911
0.1648316021004156,0.06441537368612493
0.15369953362615063,0.10715989122963232
0.1379377300248904,0.2001550414628992
0.1449322491100461,0.1574357812391457
0.15190620546188593,0.13981968709393056
0.15543681902098583,0.10475979735739738
0.16754626841014963,0.061181901289173335
0.16192409437858202,0.09448178678607566
0.17539183286792948,0.021782442381326983
0.1800752466219725,0.02103513276466129
0.17121272493769746,0.05433737609606737
0.18226509579821315,-0.01685189088415151
0.14351666250590533,0.14212881471626815
0.17554642264937603,0.014590257960870212
0.16306286442434792,0.09966235667793166
0.15731690868656079,0.12125022044038013
0.16057239421851854,0.11099872348762274
0.17013755245824302,0.042504988421036005
0.16712973938435483,0.056309708882169573
0.1573964338543764,0.07335458862225885
0.15608924148505,0.10328789492960155
0.16979913397391555,0.04788068976243276
0.16853561375133075,0.040807435770892075
0.1526526911721685,0.13442233935007009
0.16483123118566978,0.08640628109165749
0.16656348072616256,0.08365486335604966
0.1845814231057784,0.009087386313109347
0.15360035418392481,0.1345808296636698
0.17380766586921192,0.04534011105369251
0.16615578013712473,0.023565611871416148
0.15730921110369367,0.10555909474068781
0.1743020690120093,0.03465853943024433
0.15786371909474461,0.09987323765997436
0.15814918266634703,0.08202978554038576
0.15235050367472835,0.13854999172748983
0.16523245466970116,0.04506298193076663
0.17503912885197226,0.012586737590180253
0.1786419952278926,0.017949299316521117
0.19317122811964138,-0.0785886230401669
0.17359922175743214,0.029166618292694627
0.16205167546206078,0.07477061600654789
0.17454500396165984,-0.035384581868841414
0.1875448771282634,0.008331739669057314
0.15446347959110884,0.126079828503722
0.1573739705346684,0.10889071323781109
0.16937353853727855,0.06659937723139753
0.16542302559595545,0.060565917247821455
0.16262781393428238,0.07327135615346236
0.17255632466617865,0.0011551794558932738
0.16738615346242536,0.0333088430813302
0.1591126091982933,0.0912520558065778
0.15191673104612113,0.12247517323384616
0.17431337950227777,0.02340200086361699
0.17110639471794975,0.06527142608777536
0.15013955452920213,0.129897140387769
0.16122392229435334,0.09576362912478509
0.16551950541154192,0.08244329761643199
0.15406404469760038,0.12309842861462428
0.15750788455121278,0.10420068030121543
0.17566150437320494,0.0247896186766291
0.16606042449545233,0.037059777283108386
0.16347899119712306,0.07331319192624819
0.16370663121920026,0.06870701385602385
0.16477442350187355,0.0754664542174599
0.14892634086088963,0.13909573696426247
0.16188794880754964,0.07796325203030208
0.1563467460781428,0.11459476439752014
0.15234528847214945,0.11630998086315458
0.17569963640469977,0.01143965947002401
0.17048070149552663,0.04726888468727086
0.17403910421269875,0.05668408618774779
0.16536585024845807,0.07590642512136514
0.16882341135491008,0.055568588131231444
0.17230799507773742,0.04346698877707722
0.16423067315551687,0.08191459337147955
0.15849998316311398,0.11203137674881826
0.1623379972878568,0.08389095268366842
0.17946227269248083,0.01841028130758382
0.16872799916101366,0.06403355559678015
0.16483431210553878,0.06080427154195289
0.18009390182795926,0.008194468103279284
0.15450347876430948,0.11845080243816852
0.15850822274352183,0.07555906999050477
0.17101369600265914,0.04154056285527696
0.15610034919602556,0.101176655492641
0.15609496926542044,0.09935108010741278
0.1644790147821874,0.08638094844082067
0.1566499069623748,0.12617559066437267
0.16445495671251475,0.0498120805277813
0.1795149385882554,-0.040855256967591735
0.16518502174638305,0.08384281222044898
0.17975427798703303,-0.033139837280227846
0.1643018005403294,0.06397860110863784
0.16956097012223692,0.012853824414404191
0.16178099349190078,0.10420781109905997
0.15439036165768627,0.09940360330574949
0.18637797517012533,0.010827152250233008
0.1665537835572075,0.07207721941085254
0.18607123722597796,0.007670673937173245
